pmid,title,pubmed_url
15734344,Raloxifene exposure enhances brain activation during memory performance in healthy elderly males; its possible relevance to behavior,https://www.ncbi.nlm.nih.gov/pubmed/15734344
15734345,Listening to talking faces: motor cortical activation during speech perception,https://www.ncbi.nlm.nih.gov/pubmed/15734345
15734346,Tactile estimation of the roughness of gratings yields a graded response in the human brain: an fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/15734346
15734349,CASL fMRI of subcortico-cortical perfusion changes during memory-guided finger sequences,https://www.ncbi.nlm.nih.gov/pubmed/15734349
15734350,An fMRI study of joint attention experience,https://www.ncbi.nlm.nih.gov/pubmed/15734350
15734353,"Volumetric, connective, and morphologic changes in the brains of children with chromosome 22q11.2 deletion syndrome: an integrative study",https://www.ncbi.nlm.nih.gov/pubmed/15734353
15734359,Force level independent representations of predictive grip force–load force coupling: A PET activation study,https://www.ncbi.nlm.nih.gov/pubmed/15734359
15734360,Verbal episodic memory impairment in Alzheimer's disease: a combined structural and functional MRI study,https://www.ncbi.nlm.nih.gov/pubmed/15734360
15734361,Intentional false responding shares neural substrates with response conflict and cognitive control,https://www.ncbi.nlm.nih.gov/pubmed/15734361
15734362,Atlas-guided non-uniform attenuation correction in cerebral 3D PET imaging,https://www.ncbi.nlm.nih.gov/pubmed/15734362
15734363,Voxel-based analysis of multiple-system atrophy of cerebellar type: complementary results by combining voxel-based morphometry and voxel-based relaxometry,https://www.ncbi.nlm.nih.gov/pubmed/15734363
15734365,Viewing facial expressions of pain engages cortical areas involved in the direct experience of pain,https://www.ncbi.nlm.nih.gov/pubmed/15734365
15734366,The neuroanatomy of general intelligence: sex matters,https://www.ncbi.nlm.nih.gov/pubmed/15734366
15737657,Functional neuroanatomy of working memory in adults with attention-deficit/hyperactivity disorder,https://www.ncbi.nlm.nih.gov/pubmed/15737657
15737658,Attention-deficit/hyperactivity disorder: A preliminary diffusion tensor imaging study,https://www.ncbi.nlm.nih.gov/pubmed/15737658
15737663,Sex differences in brain activation during stress imagery in abstinent cocaine users: A functional magnetic resonance imaging study,https://www.ncbi.nlm.nih.gov/pubmed/15737663
15748841,Deep Brain Stimulation for Treatment-Resistant Depression,https://www.ncbi.nlm.nih.gov/pubmed/15748841
15766634,"A manual and automated MRI study of anterior cingulate and orbito-frontal cortices, and caudate nucleus in obsessive-compulsive disorder: comparison with healthy controls and patients with schizophrenia",https://www.ncbi.nlm.nih.gov/pubmed/15766634
15766765,An fMRI investigation of covertly and overtly produced mono- and multisyllabic words,https://www.ncbi.nlm.nih.gov/pubmed/15766765
15766766,Generating animal and tool names: An fMRI study of effective connectivity,https://www.ncbi.nlm.nih.gov/pubmed/15766766
15769488,Content-specificity of the neural correlates of recollection,https://www.ncbi.nlm.nih.gov/pubmed/15769488
15769492,Activation in the MT-complex during visual perception of apparent motion and temporal succession,https://www.ncbi.nlm.nih.gov/pubmed/15769492
15769494,Left inferior parietal dominance in gesture imitation: an fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/15769494
15769497,Cortical plasticity associated with stuttering therapy,https://www.ncbi.nlm.nih.gov/pubmed/15769497
15777860,The anterior cingulate cortex contains distinct areas dissociating external from self-administered painful stimulation: a parametric fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/15777860
15777865,A role for the brainstem in central sensitisation in humans. Evidence from functional magnetic resonance imaging,https://www.ncbi.nlm.nih.gov/pubmed/15777865
15780849,Contributions of amygdala and striatal activity in emotion regulation,https://www.ncbi.nlm.nih.gov/pubmed/15780849
15784412,Processing of audiovisual speech in Broca's area,https://www.ncbi.nlm.nih.gov/pubmed/15784412
15784419,The Talairach coordinate of a point in the MNI space: how to interpret it,https://www.ncbi.nlm.nih.gov/pubmed/15784419
15784423,Separate cortical networks involved in music perception: preliminary functional MRI evidence for modularity of music processing,https://www.ncbi.nlm.nih.gov/pubmed/15784423
15784424,The effect of encoding strategies on medial temporal lobe activations during the recognition of words: an event-related fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/15784424
15784428,The many faces of the gamma band response to complex visual stimuli,https://www.ncbi.nlm.nih.gov/pubmed/15784428
15784430,Task demands modulate sustained and transient neural activity during visual-matching tasks,https://www.ncbi.nlm.nih.gov/pubmed/15784430
15784435,Hippocampal functional magnetic resonance imaging during a face–name learning task in adolescents with antecedents of prematurity,https://www.ncbi.nlm.nih.gov/pubmed/15784435
15784437,Dissociation of cortical regions modulated by both working memory load and sleep deprivation and by sleep deprivation alone,https://www.ncbi.nlm.nih.gov/pubmed/15784437
15784438,Executive dysfunction in Parkinson's disease is associated with altered pallidal–frontal processing,https://www.ncbi.nlm.nih.gov/pubmed/15784438
15784440,Superior temporal gyrus and insula provide response and outcome-dependent information during assessment and action selection in a decision-making situation,https://www.ncbi.nlm.nih.gov/pubmed/15784440
15784441,Self-referential reflective activity and its relationship with rest: a PET study,https://www.ncbi.nlm.nih.gov/pubmed/15784441
15795134,Functional connectivity with anterior cingulate and orbitofrontal cortices during decision-making,https://www.ncbi.nlm.nih.gov/pubmed/15795134
15795135,Sustained neural activity associated with cognitive control during temporally extended decision making,https://www.ncbi.nlm.nih.gov/pubmed/15795135
15795138,Neuroimaging of marijuana smokers during inhibitory processing: a pilot investigation,https://www.ncbi.nlm.nih.gov/pubmed/15795138
15795139,Risky decision making and the anterior cingulate cortex in abstinent drug abusers and nonusers,https://www.ncbi.nlm.nih.gov/pubmed/15795139
15808968,Control networks and hemispheric asymmetries in parietal cortex during attentional orienting in different spatial reference frames,https://www.ncbi.nlm.nih.gov/pubmed/15808968
15808970,"Early, partly anticipatory, neural oscillations during identification set the stage for priming",https://www.ncbi.nlm.nih.gov/pubmed/15808970
15808973,What vs. where in touch: an fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/15808973
15808975,Neuromagnetic localization of rhythmic activity in the human brain: a comparison of three methods,https://www.ncbi.nlm.nih.gov/pubmed/15808975
15808982,Neuroimaging-guided rTMS of the left inferior frontal gyrus interferes with repetition priming,https://www.ncbi.nlm.nih.gov/pubmed/15808982
15808984,Learning by strategies and learning by drill—evidence from an fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/15808984
15808988,Spatial resolution of fMRI in the human parasylvian cortex: Comparison of somatosensory and auditory activation,https://www.ncbi.nlm.nih.gov/pubmed/15808988
15808989,Neural correlates of distance and congruity effects in a numerical Stroop task: an event-related fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/15808989
15808990,An adaptive reflexive processing model of neurocognitive function: supporting evidence from a large scale (n= 100) fMRI study of an auditory oddball task,https://www.ncbi.nlm.nih.gov/pubmed/15808990
15808991,Reduced functional connectivity between V1 and inferior frontal cortex associated with visuomotor performance in autism,https://www.ncbi.nlm.nih.gov/pubmed/15808991
15808992,Self-face recognition activates a frontoparietal “mirror” network in the right hemisphere: an event-related fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/15808992
15808994,Spatiotemporal brain dynamics in response to muscle stimulation,https://www.ncbi.nlm.nih.gov/pubmed/15808994
15808995,Expanding the response space in chronic schizophrenia: the relevance of left prefrontal cortex,https://www.ncbi.nlm.nih.gov/pubmed/15808995
15808996,Hippocampus activity differentiates good from poor learners of a novel lexicon,https://www.ncbi.nlm.nih.gov/pubmed/15808996
15809000,"Language in context: emergent features of word, sentence, and narrative comprehension",https://www.ncbi.nlm.nih.gov/pubmed/15809000
15811551,Activation of the precuneus is related to reduced reaction time in serial reaction time tasks,https://www.ncbi.nlm.nih.gov/pubmed/15811551
15811595,Grammatical gender in the brain: Evidence from an fMRI study on Italian,https://www.ncbi.nlm.nih.gov/pubmed/15811595
15817169,Brain regions associated with successful and unsuccessful retrieval of verbal episodic memory as revealed by divided attention,https://www.ncbi.nlm.nih.gov/pubmed/15817169
15817178,Brain-based mechanisms underlying complex causal thinking,https://www.ncbi.nlm.nih.gov/pubmed/15817178
15820229,Specific motion processing pathway deficit during eye tracking in schizophrenia: A performance-matched functional magnetic resonance imaging study,https://www.ncbi.nlm.nih.gov/pubmed/15820229
15820232,Cortical and subcortical brain effects of Transcranial Magnetic Stimulation (TMS)-induced movement: An interleaved TMS/functional magnetic resonance imaging study,https://www.ncbi.nlm.nih.gov/pubmed/15820232
15820625,Neural substrates in judgment process while playing go: a comparison of amateurs with professionals,https://www.ncbi.nlm.nih.gov/pubmed/15820625
15820629,"An event-related fMRI study of the neural networks underlying the encoding, maintenance, and retrieval phase in a delayed-match-to-sample task",https://www.ncbi.nlm.nih.gov/pubmed/15820629
15820643,Distinctions between manipulation and function knowledge of objects: evidence from functional magnetic resonance imaging,https://www.ncbi.nlm.nih.gov/pubmed/15820643
15820646,Cortical topography of human anterior intraparietal cortex active during visually guided grasping,https://www.ncbi.nlm.nih.gov/pubmed/15820646
15820652,Contagious yawning and the brain,https://www.ncbi.nlm.nih.gov/pubmed/15820652
15820703,Corticolimbic blood flow in posttraumatic stress disorder during script-driven imagery,https://www.ncbi.nlm.nih.gov/pubmed/15820703
15820708,Functional connectivity of dissociative responses in posttraumatic stress disorder: A functional magnetic resonance imaging investigation,https://www.ncbi.nlm.nih.gov/pubmed/15820708
15820711,Brain activation of patients with obsessive-compulsive disorder during neuropsychological and symptom provocation tasks before and after symptom improvement: A functional magnetic resonance imaging study,https://www.ncbi.nlm.nih.gov/pubmed/15820711
15820861,Aging affects both perceptual and lexical/semantic components of word stem priming: An event-related fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/15820861
15831901,Amitriptyline reduces rectal pain related activation of the anterior cingulate cortex in patients with irritable bowel syndrome,https://www.ncbi.nlm.nih.gov/pubmed/15831901
15833592,Human cortical responses during one-bit delayed-response tasks: An fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/15833592
15836975,Neural correlates of painful genital touch in women with vulvar vestibulitis syndrome,https://www.ncbi.nlm.nih.gov/pubmed/15836975
15850721,Grey matter changes over time in high risk subjects developing schizophrenia,https://www.ncbi.nlm.nih.gov/pubmed/15850721
15850722,Functional MRI reveals the existence of modality and coordination-dependent timing networks,https://www.ncbi.nlm.nih.gov/pubmed/15850722
15850733,Expectancy and belief modulate the neuronal substrates of pain treated by acupuncture,https://www.ncbi.nlm.nih.gov/pubmed/15850733
15850734,Perceptual bias following visual target selection,https://www.ncbi.nlm.nih.gov/pubmed/15850734
15850735,Voxel-based morphometry and stereology provide convergent evidence of the importance of medial prefrontal cortex for fluid intelligence in healthy adults,https://www.ncbi.nlm.nih.gov/pubmed/15850735
15850736,Trial pacing in mental rotation tasks,https://www.ncbi.nlm.nih.gov/pubmed/15850736
15850737,Frontal and limbic metabolic differences in subjects selected according to genetic variation of the SLC6A4 gene polymorphism,https://www.ncbi.nlm.nih.gov/pubmed/15850737
15850739,Brain mechanisms for mood congruent memory facilitation,https://www.ncbi.nlm.nih.gov/pubmed/15850739
